movieId,title,genres,Year,Movies,Genre
91952,"Mill and the Cross, The (2011)",Drama,2011,"Mill and the Cross, The",Drama
91954,One Trick Pony (1980),Drama,1980,One Trick Pony,Drama
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,2012,Underworld: Awakening,Action
91976,"Grey, The (2012)",Action|Drama,2012,"Grey, The",Action
91978,Man on a Ledge (2012),Crime|Thriller,2012,Man on a Ledge,Crime
92008,Haywire (2011),Action|Thriller,2011,Haywire,Action
92048,"Whistleblower, The (2010)",Drama|Thriller,2010,"Whistleblower, The",Drama
92058,"Human Centipede II (Full Sequence), The (2011)",Horror,2011,"Human Centipede II (Full Sequence), The",Horror
92102,"Buona Sera, Mrs. Campbell (1968)",Comedy,1968,"Buona Sera, Mrs. Campbell",Comedy
92152,"Turn Me On, Dammit! (FÃ¥ meg pÃ¥, for faen) (2011)",Comedy,2011,"Turn Me On, Dammit! (FÃ¥ meg pÃ¥, for faen)",Comedy
92184,Christmas Evil (a.k.a. You Better Watch Out) (1980),Horror|Thriller,1980,Christmas Evil (a.k.a. You Better Watch Out),Horror
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,2011,Apollo 18,Horror
92198,Seeking Justice (2011),Action|Drama|Thriller,2011,Seeking Justice,Action
92214,"Poseidon Adventure, The (2005)",Action|Adventure|Drama,2005,"Poseidon Adventure, The",Action
92234,Red Tails (2012),Action|Adventure|Drama|War,2012,Red Tails,Action
92236,In Darkness (2011),Drama,2011,In Darkness,Drama
92243,"Flowers of War, The (Jin lÃ­ng shÃ­ san chai) (2011)",Drama|War,2011,"Flowers of War, The (Jin lÃ­ng shÃ­ san chai)",Drama
92259,Intouchables (2011),Comedy|Drama,2011,Intouchables,Comedy
92264,One for the Money (2012),Action|Comedy|Crime,2012,One for the Money,Action
92309,"Innkeepers, The (2011)",Horror|Thriller,2011,"Innkeepers, The",Horror
92391,Grave Encounters (2011),Horror,2011,Grave Encounters,Horror
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,2010,Detective Dee and the Mystery of the Phantom Flame (Di Renjie),Action
92420,Chronicle (2012),Action|Sci-Fi|Thriller,2012,Chronicle,Action
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,2012,"Woman in Black, The",Drama
92437,Toast (2010),Comedy|Drama,2010,Toast,Comedy
92453,"Moine, Le (Monk, The) (2011)",Drama|Mystery|Thriller,2011,"Moine, Le (Monk, The)",Drama
92507,Safe House (2012),Action|Crime|Mystery|Thriller,2012,Safe House,Action
92509,"Vow, The (2012)",Drama|Romance,2012,"Vow, The",Drama
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,2011,Louis C.K.: Live at the Beacon Theater,Comedy
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,2011,Monsieur Lazhar,Children
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,2012,"For a Good Time, Call...",Comedy
92674,Janie Jones (2010),Drama|Musical,2010,Janie Jones,Drama
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,2011,Perfect Sense,Drama
92841,Winter in Wartime (Oorlogswinter) (2008),Drama|War,2008,Winter in Wartime (Oorlogswinter),Drama
92920,"Hunter, The (2011)",Drama,2011,"Hunter, The",Drama
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,2012,Ghost Rider: Spirit of Vengeance,Action
92966,Love Wrecked (2005),Comedy|Romance,2005,Love Wrecked,Comedy
93006,"Very Potter Musical, A (2009)",Comedy|Musical,2009,"Very Potter Musical, A",Comedy
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,2010,"Very Potter Sequel, A",Comedy
93035,"Great Sinner, The (1949)",Drama,1949,"Great Sinner, The",Drama
93040,"Civil War, The (1990)",Documentary|War,1990,"Civil War, The",Documentary
93061,October Baby (2011),Drama,2011,October Baby,Drama
93128,"Mozart's Sister (Nannerl, la soeur de Mozart) (2011)",Drama|Romance,2011,"Mozart's Sister (Nannerl, la soeur de Mozart)",Drama
93134,"Women on the 6th Floor, The (Les Femmes du 6Ã¨me Ã‰tage) (2010)",Comedy,2010,"Women on the 6th Floor, The (Les Femmes du 6Ã¨me Ã‰tage)",Comedy
93193,Red Hill (2010),Crime|Thriller|Western,2010,Red Hill,Crime
93242,Gone (2012),Drama|Thriller,2012,Gone,Drama
93270,Project X (2012),Comedy,2012,Project X,Comedy
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,2012,Dr. Seuss' The Lorax,Animation
93287,"Big Year, The (2011)",Comedy,2011,"Big Year, The",Comedy
93297,Act of Valor (2012),Action|Thriller|War,2012,Act of Valor,Action
93326,This Means War (2012),Action|Comedy|Romance,2012,This Means War,Action
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,2012,John Carter,Action
93443,Goon (2011),Comedy|Drama,2011,Goon,Comedy
93463,Eye of the Devil (1966),Horror|Mystery,1966,Eye of the Devil,Horror
93475,"Awakening, The (2011)",Horror|Thriller,2011,"Awakening, The",Horror
93498,Game Change (2012),Drama,2012,Game Change,Drama
93510,21 Jump Street (2012),Action|Comedy|Crime,2012,21 Jump Street,Action
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,2012,"Jeff, Who Lives at Home",Comedy
93552,Blind (Beul-la-in-deu) (2011),Drama|Horror|Thriller,2011,Blind (Beul-la-in-deu),Drama
93563,Lockout (2012),Action|Sci-Fi|Thriller,2012,Lockout,Action
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),Crime|Drama|Horror,2010,Bedevilled (Kim Bok-nam salinsageonui jeonmal),Crime
93693,Casa de mi Padre (2012),Comedy,2012,Casa de mi Padre,Comedy
93700,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary,2011,Corman's World: Exploits of a Hollywood Rebel,Documentary
93721,Jiro Dreams of Sushi (2011),Documentary,2011,Jiro Dreams of Sushi,Documentary
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,2012,Wrath of the Titans,Action
93803,4:44 Last Day on Earth (2011),Drama|Fantasy|Sci-Fi,2011,4:44 Last Day on Earth,Drama
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,2012,Iron Sky,Action
93819,Absentia (2011),Horror,2011,Absentia,Horror
93831,American Reunion (American Pie 4) (2012),Comedy,2012,American Reunion (American Pie 4),Comedy
93838,The Raid: Redemption (2011),Action|Crime,2011,The Raid: Redemption,Action
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,2012,"Cabin in the Woods, The",Comedy
93855,God Bless America (2011),Comedy|Drama,2011,God Bless America,Comedy
93933,Footnote (Hearat Shulayim) (2011),Drama,2011,Footnote (Hearat Shulayim),Drama
93946,L!fe Happens (2012),Comedy,2012,L!fe Happens,Comedy
93952,"Silent House, The (La casa muda) (2010)",Horror|Thriller,2010,"Silent House, The (La casa muda)",Horror
93980,"Three Stooges, The (2012)",Comedy,2012,"Three Stooges, The",Comedy
93982,"Raven, The (2012)",Mystery|Thriller,2012,"Raven, The",Mystery
94011,"Big Bang, The (2011)",Action|Thriller,2011,"Big Bang, The",Action
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,2012,Battleship,Action
94061,Madhouse (1974),Crime|Horror|Mystery,1974,Madhouse,Crime
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,2011,"Best Exotic Marigold Hotel, The",Comedy
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,2011,Comic-Con Episode IV: A Fan's Hope,Documentary
94150,Hysteria (2011),Comedy|Romance,2011,Hysteria,Comedy
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,2012,"Five-Year Engagement, The",Comedy
94289,"Murderer Lives at Number 21, The (L'assassin habite... au 21) (1942)",Comedy|Mystery|Thriller,1942,"Murderer Lives at Number 21, The (L'assassin habite... au 21)",Comedy
94323,Think Like a Man (2012),Comedy,2012,Think Like a Man,Comedy
94325,"Lucky One, The (2012)",Drama,2012,"Lucky One, The",Drama
94350,Nob Hill (1945),Drama|Musical,1945,Nob Hill,Drama
94352,Bride Flight (2008),Drama,2008,Bride Flight,Drama
94405,Safe (2012),Action|Crime|Thriller,2012,Safe,Action
94439,Jumping the Broom (2011),Comedy,2011,Jumping the Broom,Comedy
94466,Black Mirror (2011),Drama|Sci-Fi,2011,Black Mirror,Drama
94478,Dark Shadows (2012),Comedy|Horror|IMAX,2012,Dark Shadows,Comedy
94491,Daylight (2010),Horror|Thriller,2010,Daylight,Horror
94494,96 Minutes (2011),Drama|Thriller,2011,96 Minutes,Drama
94503,"Decoy Bride, The (2011)",Comedy|Romance,2011,"Decoy Bride, The",Comedy
94537,Angels Crest (2011),Drama,2011,Angels Crest,Drama
94539,Viva Riva! (2010),Drama,2010,Viva Riva!,Drama
94556,Citizen Gangster (2011),Crime|Drama,2011,Citizen Gangster,Crime
94573,"Last Play at Shea, The (2010)",Documentary|Musical,2010,"Last Play at Shea, The",Documentary
94677,"Dictator, The (2012)",Comedy,2012,"Dictator, The",Comedy
94746,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)",Adventure|Thriller,2008,"Largo Winch (Heir Apparent: Largo Winch, The)",Adventure
94777,Men in Black III (M.III.B.) (M.I.B.Â³) (2012),Action|Comedy|Sci-Fi|IMAX,2012,Men in Black III (M.III.B.) (M.I.B.Â³),Action
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,2012,Snow White and the Huntsman,Action
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,2011,Sound of My Voice,Drama
94801,"Steel Trap, The (1952)",Crime|Drama,1952,"Steel Trap, The",Crime
94815,Chicken with Plums (Poulet aux prunes) (2011),Drama,2011,Chicken with Plums (Poulet aux prunes),Drama
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,2012,"Pirates! Band of Misfits, The",Adventure
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,2012,Prometheus,Action
94867,"Pact, The (2012)",Horror|Mystery|Thriller,2012,"Pact, The",Horror
94896,Bernie (2011),Comedy|Crime|Drama,2011,Bernie,Comedy
94902,Ten North Frederick (1958),Drama|Romance,1958,Ten North Frederick,Drama
94904,3 A.M. (2001),Crime|Mystery|Romance,2001,3 A.M.,Crime
94917,Deadline - U.S.A. (1952),Crime|Drama,1952,Deadline - U.S.A.,Crime
94919,Inhale (2010),Drama|Thriller,2010,Inhale,Drama
94931,Take This Waltz (2011),Drama|Romance,2011,Take This Waltz,Drama
94953,Wanderlust (2012),Comedy,2012,Wanderlust,Comedy
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,2012,Moonrise Kingdom,Comedy
94967,Texas Killing Fields (2011),Crime|Drama|Thriller,2011,Texas Killing Fields,Crime
94974,Superman vs. The Elite (2012),Action|Animation,2012,Superman vs. The Elite,Action
94978,I Wish (Kiseki) (2011),Children|Drama,2011,I Wish (Kiseki),Children
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,2012,Get the Gringo,Action
94998,5 Days of War (2011),Action|Drama|War,2011,5 Days of War,Action
95000,"Life, Above All (2010)",Drama,2010,"Life, Above All",Drama
95026,Exporting Raymond (2010),Comedy|Documentary,2010,Exporting Raymond,Comedy
95028,Appointment with Danger (1951),Crime|Drama|Film-Noir,1951,Appointment with Danger,Crime
95058,Cosmopolis  (2012),Drama,2012,Cosmopolis ,Drama
95067,"Thousand Words, A (2012)",Comedy|Drama,2012,"Thousand Words, A",Comedy
95088,Safety Not Guaranteed (2012),Comedy|Drama,2012,Safety Not Guaranteed,Comedy
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,2012,Madagascar 3: Europe's Most Wanted,Adventure
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,2009,Superman/Batman: Public Enemies,Action
95167,Brave (2012),Action|Adventure|Animation|Children,2012,Brave,Action
95177,Alcina (2000),Drama|Fantasy|Romance,2000,Alcina,Drama
95197,Bel Ami (2012),Drama|Romance,2012,Bel Ami,Drama
95201,To Rome with Love (2012),Comedy,2012,To Rome with Love,Comedy
95205,Don't Drink the Water (1969),Comedy,1969,Don't Drink the Water,Comedy
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,2012,Abraham Lincoln: Vampire Hunter,Action
95218,First Position (2011),Documentary,2011,First Position,Documentary
95237,Detention (2012),Comedy|Horror,2012,Detention,Comedy
95288,Confession (1937),Drama,1937,Confession,Drama
95290,Kind Lady (1935),Drama|Thriller,1935,Kind Lady,Drama
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,2012,Rock of Ages,Comedy
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,2012,Seeking a Friend for the End of the World,Comedy
95311,Presto (2008),Animation|Children|Comedy|Fantasy,2008,Presto,Animation
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,2005,Jack-Jack Attack,Adventure
95441,Ted (2012),Comedy|Fantasy,2012,Ted,Comedy
95449,Magic Mike (2012),Drama|Romance,2012,Magic Mike,Drama
95488,On the Road (2012),Adventure|Drama,2012,On the Road,Adventure
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,2012,"Amazing Spider-Man, The",Action
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,2012,Ice Age 4: Continental Drift,Adventure
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,2012,Beasts of the Southern Wild,Drama
95567,People Like Us (2012),Drama,2012,People Like Us,Drama
95583,Savages (2012),Crime|Drama|Thriller,2012,Savages,Crime
95611,Mooz-lum (2011),Drama,2011,Mooz-lum,Drama
95613,"Union, The (2011)",Documentary,2011,"Union, The",Documentary
95690,Some Guy Who Kills People (2011),Comedy|Thriller,2011,Some Guy Who Kills People,Comedy
95720,"Watch, The (2012)",Comedy|Sci-Fi,2012,"Watch, The",Comedy
95744,2 Days in New York (2012),Comedy,2012,2 Days in New York,Comedy
95756,"Cat in the Hat, The (1971)",Animation|Children,1971,"Cat in the Hat, The",Animation
95761,Killer Joe (2011),Crime|Thriller,2011,Killer Joe,Crime
95816,Being Flynn (2012),Comedy|Drama,2012,Being Flynn,Comedy
95858,For the Birds (2000),Animation|Children|Comedy,2000,For the Birds,Animation
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,2012,Ruby Sparks,Comedy
95875,Total Recall (2012),Action|Sci-Fi|Thriller,2012,Total Recall,Action
95939,"Angels' Share, The (2012)",Comedy|Drama,2012,"Angels' Share, The",Comedy
96058,Neil Young Journeys (2012),Documentary,2012,Neil Young Journeys,Documentary
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,2012,Skyfall,Action
96110,"Campaign, The (2012)",Comedy,2012,"Campaign, The",Comedy
96114,Brake (2012),Crime|Thriller,2012,Brake,Crime
96121,Hope Springs (2012),Comedy|Drama,2012,Hope Springs,Comedy
96150,"Queen of Versailles, The (2012)",Documentary,2012,"Queen of Versailles, The",Documentary
96281,ParaNorman (2012),Adventure|Animation|Comedy,2012,ParaNorman,Adventure
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,2012,Diary of a Wimpy Kid: Dog Days,Children
96304,Hara-Kiri: Death of a Samurai (2011),Drama,2011,Hara-Kiri: Death of a Samurai,Drama
96367,Hit and Run (Hit & Run) (2012),Action|Comedy|Romance,2012,Hit and Run (Hit & Run),Action
96417,Premium Rush (2012),Action|Thriller,2012,Premium Rush,Action
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,2012,"Odd Life of Timothy Green, The",Comedy
96432,Lawless (2012),Crime|Drama,2012,Lawless,Crime
96467,Sleepwalk with Me (2012),Comedy|Drama,2012,Sleepwalk with Me,Comedy
96488,Searching for Sugar Man (2012),Documentary,2012,Searching for Sugar Man,Documentary
96510,"Apparition, The (2012)",Horror|Thriller,2012,"Apparition, The",Horror
96563,Paradise Lost 3: Purgatory (2011),Documentary,2011,Paradise Lost 3: Purgatory,Documentary
96565,Bachelorette (2012),Comedy,2012,Bachelorette,Comedy
96567,"Words, The (2012)",Drama|Romance,2012,"Words, The",Drama
96588,Pitch Perfect (2012),Comedy|Musical,2012,Pitch Perfect,Comedy
96606,Samsara (2011),Documentary,2011,Samsara,Documentary
96610,Looper (2012),Action|Crime|Sci-Fi,2012,Looper,Action
96612,Compliance (2012),Drama|Thriller,2012,Compliance,Drama
96616,That's My Boy (2012),Comedy,2012,That's My Boy,Comedy
96634,Apartment 143 (2011),Horror|Thriller,2011,Apartment 143,Horror
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,2012,Robot & Frank,Comedy
96667,Ai Weiwei: Never Sorry (2012),Documentary,2012,Ai Weiwei: Never Sorry,Documentary
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,2012,Resident Evil: Retribution,Action
96693,Trouble with the Curve (2012),Drama,2012,Trouble with the Curve,Drama
96700,360 (2011),Drama,2011,360,Drama
96728,"Master, The (2012)",Drama,2012,"Master, The",Drama
96737,Dredd (2012),Action|Sci-Fi,2012,Dredd,Action
96739,We Live Again (1934),Drama,1934,We Live Again,Drama
96751,Arbitrage (2012),Drama|Thriller,2012,Arbitrage,Drama
96811,End of Watch (2012),Crime|Drama|Thriller,2012,End of Watch,Crime
96815,V/H/S (2012),Horror|Thriller,2012,V/H/S,Horror
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,2012,"Perks of Being a Wallflower, The",Drama
96829,"Hunt, The (Jagten) (2012)",Drama,2012,"Hunt, The (Jagten)",Drama
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2012,Holy Motors,Drama
96840,"Hunter, The (2010)",Thriller,2010,"Hunter, The",Thriller
96842,Behind the Burly Q: The Story of Burlesque in America (2010),Documentary,2010,Behind the Burly Q: The Story of Burlesque in America,Documentary
96849,Sparkle (2012),Drama|Musical,2012,Sparkle,Drama
96853,Thin Ice (2011),Comedy|Crime|Drama,2011,Thin Ice,Comedy
96857,Red Lights (2012),Drama|Mystery|Thriller,2012,Red Lights,Drama
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,2012,Taken 2,Action
96863,"Paperboy, The (2012)",Thriller,2012,"Paperboy, The",Thriller
96911,"Royal Affair, A (Kongelig affÃ¦re, En) (2012)",Drama|Romance,2012,"Royal Affair, A (Kongelig affÃ¦re, En)",Drama
96969,"Magic of Belle Isle, The (2012)",Comedy|Drama,2012,"Magic of Belle Isle, The",Comedy
96971,"Lie, The (2011)",Drama,2011,"Lie, The",Drama
96973,"Painted Veil, The (1934)",Drama|Romance,1934,"Painted Veil, The",Drama
96991,"Sapphires, The (2012)",Comedy|Drama|Musical,2012,"Sapphires, The",Comedy
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,2012,Rust and Bone (De rouille et d'os),Drama
97051,Here Comes the Devil (AhÃ­ va el diablo) (2012),Horror|Thriller,2012,Here Comes the Devil (AhÃ­ va el diablo),Horror
97057,Kon-Tiki (2012),Adventure|Documentary|Drama,2012,Kon-Tiki,Adventure
97168,Marley (2012),Documentary,2012,Marley,Documentary
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,2012,Frankenweenie,Animation
97188,Sinister (2012),Horror|Thriller,2012,Sinister,Horror
97225,Hotel Transylvania (2012),Animation|Children|Comedy,2012,Hotel Transylvania,Animation
97230,Side by Side (2012),Documentary,2012,Side by Side,Documentary
97232,"Good Old Fashioned Orgy, A (2011)",Comedy,2011,"Good Old Fashioned Orgy, A",Comedy
97304,Argo (2012),Drama|Thriller,2012,Argo,Drama
97306,Seven Psychopaths (2012),Comedy|Crime,2012,Seven Psychopaths,Comedy
97308,Nobody Walks (2012),Drama,2012,Nobody Walks,Drama
97388,"Farewell, My Queen (Les adieux Ã  la reine) (2012)",Drama|Romance,2012,"Farewell, My Queen (Les adieux Ã  la reine)",Drama
97401,Terumae romae (Thermae Romae) (2012),Comedy|Sci-Fi,2012,Terumae romae (Thermae Romae),Comedy
97423,Michael (2011),Drama|Thriller,2011,Michael,Drama
97464,"Thirst for Love, The (Ai no kawaki) (1966)",Drama,1966,"Thirst for Love, The (Ai no kawaki)",Drama
97470,Catch .44 (2011),Action|Drama|Thriller,2011,Catch .44,Action
97643,[REC]Â³ 3 GÃ©nesis (2012),Horror|Thriller,2012,[REC]Â³ 3 GÃ©nesis,Horror
97646,Four Sons (1940),Drama|War,1940,Four Sons,Drama
97660,Last Ride (2009),Drama,2009,Last Ride,Drama
97670,My Forbidden Past (1951),Drama,1951,My Forbidden Past,Drama
97685,Around the World (1943),Comedy|Musical,1943,Around the World,Comedy
97692,We Are Legion: The Story of the Hacktivists (2012),Documentary,2012,We Are Legion: The Story of the Hacktivists,Documentary
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,2012,Cloud Atlas,Drama
